Chr	Start	End	CytoBand	#Gene_name
9	36021689	36022110	p13.3	OR2AM1P
9	36036430	36124448	p13.3	RECK
9	36136732	36163910	p13.3	GLIPR2
9	36169389	36171329	p13.3	CCIN
9	36190853	36304778	p13.3	CLTA
9	36214438	36277053	p13.3	GNE
9	36214438	36277053	p13.3	GNE
9	36214438	36277053	p13.3	GNE
9	36267780	36267919	p13.3	RNU4-53P
9	36303496	36304921	p13.2	HMGB3P24
9	36336393	36487545	p13.2	RNF38
9	36572859	36677678	p13.2	MELK
9	36823536	36823596	p13.2	MIR4475
9	36833272	37034103	p13.2	PAX5
9	36864251	36864305	p13.2	MIR4540
9	36893459	36893528	p13.2	MIR4476
9	37120536	37358146	p13.2	ZCCHC7
9	37422663	37436987	p13.2	GRHPR
9	37434174	37434583	p13.2	CHCHD4P3
9	37438111	37465396	p13.2	ZBTB5
9	37459392	37459706	p13.2	RN7SL463P
9	37485932	37503694	p13.2	POLR1E
9	37510889	37588871	p13.2	FBXO10
9	37582643	37592639	p13.2	TOMM5
9	37636685	37637290	p13.2	RAB1C
9	37650997	37746901	p13.2	FRMPD1
9	37661744	37662046	p13.2	RN7SKP171
9	37753804	37778969	p13.2	TRMT10B
9	37766975	37801434	p13.2	EXOSC3
9	37800499	37867663	p13.2	DCAF10
9	37878113	37879490	p13.2	PAICSP1
9	37879400	37904350	p13.2	SLC25A51
9	37919131	38069210	p13.2	SHB
9	37936704	37936765	p13.2	RNU7-124P
9	38392661	38398658	p13.2	ALDH1B1
9	38408991	38424444	p13.1	IGFBPL1
9	38504444	38505479	p13.1	VN1R48P
9	38527094	38527909	p13.1	FAM220BP
9	38540566	38620657	p13.1	ANKRD18A
9	38542311	38542566	p13.1	CYP4F33P
9	38566257	38568208	p13.1	SNX18P3
9	38620471	38624987	p13.1	FAM201A
9	38680003	38680101	p13.1	RNU6-765P
9	39016966	39039591	p13.1	VN2R3P
9	39072764	39288312	p13.1	CNTNAP3
9	39191097	39191355	p13.1	RN7SL640P
9	39355699	39361956	p13.1	SPATA31A1
9	39371062	39376913	p13.1	FAM74A5
9	39654198	39655518	p13.1	ATP5A1P9
9	39720399	39720657	p13.1	RN7SL462P
9	39884975	39891210	p13.1	SPATA31A2
9	39900346	39906219	p13.1	FAM74A1
9	40063116	40085739	p13.1	VN2R4P
9	40371838	40394460	p13.1	VN2R5P
9	40516806	40517064	p13.1	RN7SL422P
9	40700291	40706537	p13.1	SPATA31A3
9	40715662	40722679	p13.1	FAM74A3
9	40760700	40836415	p13.1	ZNF658
9	41028804	41030086	p12	ATP5A1P1
9	41306133	41311985	p12	FAM74A2
9	41321107	41327364	p12	SPATA31A4
9	41500679	41506925	p12	SPATA31A5
9	41516046	41523018	p12	FAM74A6
9	41588823	41609544	p12	ZNF658B
9	41799259	41800556	p12	ATP5A1P8
9	41884765	41886211	p12	RBPJP5
9	42031881	42032162	p12	RN7SL763P
9	42332815	42338938	p12	MEP1AP1
9	42368303	42411410	p12	ANKRD20A2
9	42378941	42379047	p12	RNU6-1269P
9	42438100	42438973	p12	SNX18P8
9	42466317	42474239	p12	FAM95B1
9	42491162	42492070	p12	CNN2P2
9	42668608	42714962	p12	CBWD7
9	42717234	42720342	p12	FOXD4L2
9	42751727	42752381	p12	IGKV1OR9-2
9	42779843	42779998	p12	MTND1P12
9	42808660	42812274	p12	BMS1P14
9	42858072	42876505	p12	AQP7P3
9	43027748	43032877	p12	CYP4F59P
9	43062929	43063757	p12	SNX18P4
9	43064966	43133544	p12	ANKRD20A3
9	43122799	43122905	p12	RNU6-538P
9	43162901	43169024	p12	MEP1AP3
9	43399987	43401315	p12	ATP5A1P5
9	43624507	43630730	p11.2	SPATA31A6
9	43684902	43924049	p11.2	CNTNAP3B
9	43802781	43803039	p11.2	RN7SL343P
9	43997830	43998733	p11.2	CNN2P4
9	44019596	44020591	p11.2	CYP4F60P
9	44046989	44047817	p11.2	SNX18P5
9	44076368	44118444	p11.2	ANKRD20A7P
9	44107813	44107919	p11.2	RNU6-599P
9	44147906	44154014	p11.2	MEP1AP4
9	44471985	44473415	p11.2	RBPJP6
9	44558938	44560285	p11.2	ATP5A1P6
9	44990314	44991483	p11.2	FAM27C
9	44997777	44999352	p11.2	FAM27E4
9	45363481	45363852	p11.2	CDK2AP2P1
9	45375910	45377188	p11.2	MYO5BP1
9	45661987	45662268	p11.2	RN7SL565P
9	45727107	45728274	p11.2	FAM27A
9	45733559	45734896	p11.2	FAM27E2
9	46048172	46048453	p11.2	RN7SL722P
9	46385691	46387031	p11.2	FAM27E1
9	46389110	46391556	p11.2	FAM27D1
9	46674882	46675163	p11.2	RN7SL544P
9	46912527	46913973	p11.2	RBPJP7
9	46998213	46999491	p11.2	ATP5A1P7
9	47249606	47264801	p11.2	VN2R6P
9	65487273	65494248	q12	FAM74A4
9	65503363	65509610	q12	SPATA31A7
9	65973177	65974604	q13	RBPJP2
9	66058843	66060121	q13	ATP5A1P10
9	66345261	66346161	q13	CNN2P5
9	66366966	66367990	q13	CYP4F61P
9	66394412	66395279	q13	SNX18P6
9	66458144	66458262	q13	RNA5SP283
9	66499743	66499994	q13	PTGER4P2
9	66500642	66501008	q13	CDK2AP2P2
9	66513032	66514308	q13	MYO5BP2
9	66712628	66712734	q13	RNU6-156P
9	66960613	66964189	q13	BMS1P9
9	67032331	67048373	q13	AQP7P4
9	67272038	67289492	q13	AQP7P1
9	67327775	67334983	q13	BMS1P10
9	67784944	67786624	q13	FAM27E3
9	67792938	67794111	q13	FAM27B
9	67858947	67859228	q13	RN7SL787P
9	67926761	67969840	q13	ANKRD20A1
9	67937393	67937499	q13	RNU6-368P
9	68357280	68358558	q13	MYO5BP3
9	68370604	68370975	q13	CDK2AP2P3
9	68371626	68371877	q13	PTGER4P3
9	68408924	68409041	q13	RNA5SP284
9	68413482	68414196	q13	LINC00537
9	68415308	68415388	q13	MIR4477A
9	68415308	68415388	q13	MIR4477B
9	68741234	68809906	q21.11	PGM5P1
9	69002239	69002321	q21.11	MIR1299
9	69080240	69147854	q21.11	PGM5P2
9	69199480	69202204	q21.11	FOXD4L6
9	69204538	69269662	q21.11	CBWD6
9	69381812	69425560	q21.11	ANKRD20A4
9	69392612	69392718	q21.11	RNU6-1193P
9	69451764	69452598	q21.11	SNX18P9
9	69477881	69478916	q21.11	CYP4F25P
9	69498582	69499487	q21.11	CNN2P3
9	69633978	69650004	q21.11	AQP7P2
9	69718152	69721729	q21.11	BMS1P11
9	69777099	69777953	q21.11	IGKV1OR-2
9	69892787	69892893	q21.11	RNU6-1293P
9	70083601	70087216	q21.11	BMS1P12
9	70143769	70144432	q21.11	IGKV1OR9-1
9	70175707	70178815	q21.11	FOXD4L5
9	70334349	70337925	q21.11	BMS1P13
9	70394238	70395090	q21.11	IGKV1OR-3
9	70426623	70429731	q21.11	FOXD4L4
9	70432004	70497240	q21.11	CBWD5
9	70727365	70734146	q21.11	MEP1AP2
9	70856397	70914929	q21.11	CBWD3
9	70856397	70914929	q21.11	CBWD3
9	70917276	70920000	q21.11	FOXD4L3
9	70917783	70920000	q21.11	FOXD4L3
9	70943224	71114201	q21.11	PGM5
9	70943224	71145977	q21.11	PGM5
9	70970105	70972768	q21.11	PGM5-AS1
9	71151496	71155783	q21.11	TMEM252
9	71320575	71624092	q21.11	PIP5K1B
9	71394964	71398609	q21.11	FAM122A
9	71550789	71550895	q21.11	RNU6-820P
9	71627469	71629039	q21.11	PRKACG
9	71650175	71715094	q21.11	FXN
9	71736209	71870124	q21.11	TJP2
9	71939488	72007371	q21.11	FAM189A2
9	72042446	72287222	q21.12	APBA1
9	72324438	72374875	q21.12	PTAR1
9	72433899	72435655	q21.12	C9orf135-AS1
9	72435709	72521148	q21.12	C9orf135
9	72499279	72499566	q21.12	RN7SL570P
9	72658497	72841886	q21.12	MAMDC2
9	72659114	72847028	q21.12	MAMDC2
9	72700732	72790804	q21.12	MAMDC2-AS1
9	72803487	72803666	q21.12	RNU2-5P
9	72808913	72873782	q21.12	SMC5-AS1
9	72832111	72832584	q21.12	RPL24P8
9	72873937	72969804	q21.12	SMC5
9	72999503	73029540	q21.12	KLF9
9	73143979	74061820	q21.13	TRPM3
9	73424891	73425000	q21.12	MIR204
9	73531913	73532417	q21.12	PIGUP1
9	74204517	74204849	q21.13	RPL35AP21
9	74298282	74431606	q21.13	TMEM2
9	74477368	74525847	q21.13	ABHD17B
9	74526426	74600970	q21.13	C9orf85
9	74622797	74623052	q21.13	HSPB1P1
9	74666292	74687733	q21.13	C9orf57
9	74722734	74723228	q21.13	BTF3P4
9	74729511	74872109	q21.13	GDA
9	74914636	74914754	q21.13	RNA5SP285
9	74966341	74980163	q21.13	ZFAND5
9	75136717	75451267	q21.13	TMC1
9	75136717	75451267	q21.13	TMC1
9	75270748	75271108	q21.13	RPS20P24
9	75515578	75695358	q21.13	ALDH1A1
9	75657661	75671444	q21.13	CYP1D1P
9	75766673	75785309	q21.13	ANXA1
9	76365888	76365993	q21.13	RNA5SP286
9	77112281	77308093	q21.13	RORB
9	77337411	77503010	q21.13	TRPM6
9	77414811	77415138	q21.13	RN7SKP47
9	77462422	77462517	q21.13	RNY4P1
9	77472591	77472697	q21.13	RNU6-445P
9	77561497	77567802	q21.13	C9orf40
9	77595936	77643339	q21.13	C9orf41
9	77675489	77703133	q21.13	NMRK1
9	77703459	77762181	q21.13	OSTF1
9	77812987	77813093	q21.13	RNU6-1228P
9	78505560	78977255	q21.13	PCSK5
9	78901410	78902997	q21.13	RBM22P5
9	79000433	79009433	q21.13	RFK
9	79013615	79014502	q21.13	RPSAP9
9	79034752	79122332	q21.13	GCNT1
9	79226292	79521003	q21.2	PRUNE2
9	79379352	79402485	q21.2	PCA3
9	79634571	79635869	q21.2	FOXB2
9	79655317	79655589	q21.2	ATP5J2P3
9	79791672	79792910	q21.2	VPS13A-AS1
9	79792269	80036457	q21.2	VPS13A
9	80037995	80263223	q21.2	GNA14
9	80250119	80250225	q21.2	RNU6-1303P
9	80331003	80646374	q21.2	GNAQ
9	80331003	80646374	q21.2	GNAQ
9	80780381	80780694	q21.2	RN7SKP59
9	80850978	80894606	q21.2	CEP78
9	80912059	80945009	q21.2	PSAT1
9	81356636	81357660	q21.31	MTND2P8
9	81651329	81652484	q21.31	KRT18P24
9	82006219	82006674	q21.31	CHCHD2P9
9	82186688	82341658	q21.31	TLE4
9	82477934	82481790	q21.31	NPAP1P6
9	82971944	82975253	q21.31	NPAP1P4
9	83179947	83180877	q21.31	MTND2P9
9	83397253	83397685	q21.31	RPS19P6
9	84025194	84025545	q21.31	RPS20P25
9	84198598	84304220	q21.32	TLE1
9	84340158	84340264	q21.32	RNU6-1035P
9	84500411	84500513	q21.32	RNA5SP287
9	84528352	84534841	q21.32	SPATA31D5P
9	84543398	84549913	q21.32	SPATA31D4
9	84558474	84565009	q21.32	SPATA31D3
9	84583753	84586985	q21.32	SPATA31D2P
9	84603687	84610171	q21.32	SPATA31D1
9	84672562	84678597	q21.32	SPATA31B1
9	84701070	84703683	q21.32	DDX10P2
9	85358982	85359707	q21.32	RPS6P12
9	85594500	85678092	q21.32	RASEF
9	85815855	85816143	q21.32	RN7SKP242
9	85857905	86153461	q21.32	FRMD3
9	85890856	85891029	q21.32	RNU4-29P
9	86211359	86211499	q21.32	RNU4-15P
9	86237964	86259045	q21.32	IDNK
9	86274878	86323118	q21.32	UBQLN1
9	86354336	86444431	q21.32	GKAP1
9	86451613	86536342	q21.32	KIF27
9	86553226	86571901	q21.32	C9orf64
9	86582998	86595569	q21.32	HNRNPK
9	86584663	86584772	q21.32	MIR7-1
9	86595626	86618985	q21.32	RMI1
9	86890372	86955672	q21.33	SLC28A3
9	87283466	87638505	q21.33	NTRK2
9	87774597	87774865	q21.33	UBE2V1P10
9	88107494	88109009	q21.33	STK33P1
9	88161455	88356944	q21.33	AGTPBP1
9	88513818	88514631	q21.33	PHBP7
9	88556061	88637213	q21.33	NAA35
9	88641061	88715088	q21.33	GOLM1
9	88835180	88874572	q21.33	C9orf153
9	88873273	88873561	q21.33	RN7SKP264
9	88879461	88897676	q21.33	ISCA1
9	88902648	88969369	q21.33	ZCCHC6
9	89037853	89038043	q21.33	RNU2-36P
9	89559279	89562104	q21.33	GAS1
9	89626567	89628066	q21.33	CDC20P1
9	89763559	89774471	q21.33	C9orf170
9	90112143	90323548	q21.33	DAPK1
9	90168369	90169374	q21.33	DAPK1-IT1
9	90340434	90346308	q21.33	CTSL
9	90387368	90401799	q21.33	CTSL3P
9	90459067	90462229	q22.1	CTSLP8
9	90497741	90503814	q22.1	SPATA31E1
9	90529408	90538572	q22.1	SPATA31C1
9	90581356	90589668	q22.1	CDK20
9	90631215	90631708	q22.1	RPS10P3
9	90744220	90753361	q22.1	SPATA31C2
9	91003334	91093609	q22.1	SPIN1
9	91025444	91026378	q22.1	HNRNPA1P14
9	91150016	91199189	q22.1	NXNL2
9	91360751	91360820	q22.1	MIR4289
9	91585802	91586256	q22.1	PCNPP2
9	91605778	91611055	q22.1	C9orf47
9	91606362	91619925	q22.1	S1PR3
9	91628060	91793682	q22.1	SHC3
9	91926113	91931618	q22.2	CKS2
9	91927140	91927221	q22.2	MIR3153
9	91933421	91974557	q22.2	SECISBP2
9	91975702	92113045	q22.2	SEMA4D
9	92219928	92221470	q22.2	GADD45G
9	92785723	92785817	q22.2	MIR4290
9	92843579	92844851	q22.2	IL6RP1
9	92978321	92979206	q22.2	OR7E31P
9	92994467	92995423	q22.2	OR7E116P
9	93372114	93405386	q22.2	DIRAS2
9	93504808	93505662	q22.2	OR7E109P
9	93513522	93514512	q22.2	OR7E108P
9	93564069	93660831	q22.2	SYK
9	93921855	93927858	q22.31	LINC00484
9	93976097	94124195	q22.31	AUH
9	94171327	94186144	q22.31	NFIL3
9	94325373	94712444	q22.31	ROR2
9	94325373	94712444	q22.31	ROR2
9	94373625	94374774	q22.31	PAICSP2
9	94398533	94398643	q22.31	MIR3910-1
9	94398533	94398643	q22.31	MIR3910-2
9	94789780	94790106	q22.31	HSPE1P22
9	94794281	94877666	q22.31	SPTLC1
9	94873147	94874179	q22.31	MTND4P15
9	94903580	94922396	q22.31	LINC00475
9	94933523	94935776	q22.31	BEND3P2
9	94972489	95056038	q22.31	IARS
9	95054743	95054875	q22.31	SNORA84
9	95059640	95087918	q22.31	NOL8
9	95087766	95382815	q22.31	CENPP
9	95146249	95166978	q22.31	OGN
9	95176527	95186743	q22.31	OMD
9	95218487	95244788	q22.31	ASPN
9	95218487	95244788	q22.31	ASPN
9	95256365	95298937	q22.31	ECM2
9	95290266	95290340	q22.31	MIR4670
9	95375466	95432547	q22.31	IPPK
9	95473645	95527094	q22.31	BICD2
9	95571670	95650975	q22.31	ANKRD19P
9	95583259	95583361	q22.31	RNU6-714P
9	95599108	95599950	q22.31	EEF1DP2
9	95607874	95640304	q22.31	ZNF484
9	95655980	95656787	q22.31	SNX18P2
9	95675438	95683842	q22.31	ALOX15P2
9	95709733	95798518	q22.31	FGD3
9	95820989	95847420	q22.31	SUSD3
9	95858500	95875565	q22.31	C9orf89
9	95883771	95896570	q22.31	NINJ1
9	95947198	96082854	q22.31	WNK2
9	96080481	96108696	q22.31	C9orf129
9	96137838	96137949	q22.31	RNU6-829P
9	96208776	96215874	q22.31	FAM120AOS
9	96214004	96328397	q22.31	FAM120A
9	96338689	96441869	q22.31	PHF2
9	96581639	96581703	q22.31	MIR4291
9	96713905	96717654	q22.32	BARX1
9	96793076	96872138	q22.32	PTPDC1
9	96800312	96800627	q22.32	CYCSP24
9	96938234	96938325	q22.32	MIRLET7A1
9	96938629	96938715	q22.32	MIRLET7F1
9	96938884	96966850	q22.32	MIRLET7DHG
9	96941116	96941202	q22.32	MIRLET7D
9	97007971	97008041	q22.32	RNU6-677P
9	97021593	97063736	q22.32	ZNF169
9	97049981	97050832	q22.32	VDAC1P11
9	97077605	97090926	q22.32	NUTM2F
9	97136833	97223324	q22.32	HIATL1
9	97270020	97270126	q22.32	RNU6-669P
9	97317351	97330409	q22.32	PCAT7
9	97321002	97356075	q22.32	FBP2
9	97365415	97402531	q22.32	FBP1
9	97488983	97849441	q22.32	C9orf3
9	97572244	97572339	q22.32	MIR2278
9	97847490	97847586	q22.32	MIR23B
9	97847727	97847823	q22.32	MIR27B
9	97848296	97848376	q22.32	MIR3074
9	97861336	98079991	q22.32	FANCC
9	97904731	97904823	q22.32	RNA5SP288
9	98175549	98175731	q22.32	MT1P1
9	98205262	98279339	q22.32	PTCH1
9	98205262	98279339	q22.32	PTCH1
9	98205262	98279339	q22.32	PTCH1
9	98521513	98638259	q22.32	LINC00476
9	98622186	98622298	q22.32	RNU2-46P
9	98637983	98776842	q22.32	ERCC6L2
9	98667287	98667423	q22.32	RNA5SP289
9	98782014	98790247	q22.32	LINC00092
9	98908289	98910138	q22.32	EIF4BP3
9	98997588	99064434	q22.32	HSD17B3
9	99018498	99018601	q22.32	RNU6-1160P
9	99082988	99145992	q22.32	SLC35D2
9	99148223	99180611	q22.32	ZNF367
9	99212483	99253618	q22.32	HABP4
9	99252523	99382112	q22.33	CDC14B
9	99401859	99417585	q22.33	AAED1
9	99518147	99540411	q22.33	ZNF510
9	99578754	99637905	q22.33	ZNF782
9	99660348	99775862	q22.33	HIATL2
9	99690592	99702535	q22.33	NUTM2G
9	99717102	99717743	q22.33	YRDCP2
9	99794940	99801925	q22.33	CTSV
9	99830031	99830910	q22.33	TCEA1P1
9	99855976	99856920	q22.33	VN1R51P
9	99883941	99884771	q22.33	FAM220CP
9	99918852	99983517	q22.33	ANKRD18CP
9	99955205	99955307	q22.33	RNU6-798P
9	99959537	99961910	q22.33	ZNF322P1
9	100000765	100140806	q22.33	CCDC180
9	100125836	100125963	q22.33	MIR1302-8
9	100174232	100258407	q22.33	TDRD7
9	100263462	100364030	q22.33	TMOD1
9	100362362	100395962	q22.33	TSTD2
9	100395908	100436030	q22.33	NCBP1
9	100437191	100459639	q22.33	XPA
9	100461204	100463016	q22.33	KRT18P13
9	100615536	100618986	q22.33	FOXE1
9	100666771	100684852	q22.33	C9orf156
9	100689073	100707138	q22.33	HEMGN
9	100745643	100778225	q22.33	ANP32B
9	100794512	100794617	q22.33	RNU6-918P
9	100819021	100845357	q22.33	NANS
9	100831557	100881494	q22.33	TRIM14
9	100883257	100954922	q22.33	CORO2A
9	100961311	101017915	q22.33	TBC1D2
9	101050391	101471479	q22.33	GABBR2
9	101369115	101370415	q22.33	SEPT7P7
9	101493611	101559247	q22.33	ANKS6
9	101569981	101612363	q22.33	GALNT12
9	101705461	101833069	q22.33	COL15A1
9	101866320	101916474	q22.33	TGFBR1
9	101866320	101916474	q22.33	TGFBR1
9	101866320	101916474	q22.33	TGFBR1
9	101908122	101908248	q22.33	RNA5SP290
9	101947868	101948148	q22.33	RN7SL794P
9	101978708	101984238	q22.33	ALG2
9	101984346	101992897	q22.33	SEC61B
9	102046304	102046655	q22.33	RN7SKP225
9	102067394	102068893	q22.33	KRT8P11
9	102117619	102139522	q22.33	NAMA
9	102584137	102629173	q22.33	NR4A3
9	102668915	102732618	q31.1	STX17
9	102741461	102861322	q31.1	ERP44
9	102760583	102761351	q31.1	UPF3AP3
9	102861538	103063282	q31.1	INVS
9	102864841	102865119	q31.1	RN7SL75P
9	102879037	102879933	q31.1	RPS2P35
9	102937460	102938336	q31.1	NANOGP5
9	103064359	103115221	q31.1	TEX10
9	103189438	103213511	q31.1	MSANTD3
9	103204553	103339918	q31.1	MSANTD3-TMEFF1
9	103204560	103339918	q31.1	TMEFF1
9	103340361	103350188	q31.1	MURC
9	103343361	103343661	q31.1	RN7SKP87
9	103737950	103738964	q31.1	GAPDHP26
9	104096366	104101629	q31.1	BAATP1
9	104118748	104119126	q31.1	TRMT112P4
9	104122699	104145801	q31.1	BAAT
9	104137626	104138885	q31.1	FYTTD1P1
9	104149915	104160896	q31.1	MRPL50
9	104161155	104172942	q31.1	ZNF189
9	104182860	104198105	q31.1	ALDOB
9	104235453	104295819	q31.1	TMEM246
9	104296133	104325622	q31.1	RNF20
9	104331635	104500862	q31.1	GRIN3A
9	104353897	104357283	q31.1	PPP3R2
9	104555736	104556038	q31.1	MTND3P4
9	104817534	104818023	q31.1	ARL2BPP7
9	105018886	105018992	q31.1	RNU6-329P
9	105281918	105419796	q31.1	LINC00587
9	105373444	105374437	q31.1	ZYG11AP1
9	105757593	105780770	q31.1	CYLC2
9	106451755	106451859	q31.1	RNA5SP291
9	106856541	106903698	q31.1	SMC2
9	107266455	107267547	q31.1	OR13F1
9	107288534	107289490	q31.1	OR13C4
9	107298030	107299137	q31.1	OR13C3
9	107331449	107332411	q31.1	OR13C8
9	107352325	107353231	q31.1	OR13D2P
9	107360650	107361788	q31.1	OR13C5
9	107366924	107367951	q31.1	OR13C2
9	107379529	107380485	q31.1	OR13C9
9	107392035	107393298	q31.1	OR13I1P
9	107419035	107419997	q31.1	OR13C1P
9	107456660	107457766	q31.1	OR13D1
9	107484616	107485552	q31.1	OR13D3P
9	107509969	107522403	q31.1	NIPSNAP3A
9	107526438	107539738	q31.1	NIPSNAP3B
9	107543283	107690518	q31.1	ABCA1
9	107543283	107690518	q31.1	ABCA1
9	107543283	107690518	q31.1	ABCA1
9	107859037	107859342	q31.1	RN7SKP191
9	108006903	108201452	q31.1	SLC44A1
9	108210077	108314714	q31.2	FSD1L
9	108282409	108288640	q31.2	RALGAPA1P
9	108320411	108403399	q31.2	FKTN
9	108320411	108403399	q31.2	FKTN
9	108320411	108403399	q31.2	FKTN
9	108320411	108403399	q31.2	FKTN
9	108424738	108425367	q31.2	TAL2
9	108456825	108538893	q31.2	TMEM38B
9	108611991	108613706	q31.2	SLC25A6P5
9	109442258	109442610	q31.2	RN7SKP77
9	109606030	109606147	q31.2	RNA5SP292
9	109625378	109775915	q31.2	ZNF462
9	110045418	110094475	q31.2	RAD23B
9	110220319	110220587	q31.2	HMGN2P32
9	110237317	110237420	q31.2	RNU6-492P
9	110247133	110252763	q31.2	KLF4
9	110425421	110425527	q31.2	RNU6-996P
9	110560025	110560128	q31.2	RNU6-1064P
9	110573900	110574195	q31.2	RN7SL659P
9	110596790	110597110	q31.2	RPL36AP6
9	110681147	110681259	q31.2	RNA5SP293
9	110725984	110726326	q31.2	RPS15AP27
9	110859712	110860131	q31.2	CHCHD4P2
9	111583977	111584284	q31.3	RPL36AP35
9	111616871	111619239	q31.3	ACTL7B
9	111624603	111626035	q31.3	ACTL7A
9	111629797	111696396	q31.3	IKBKAP
9	111696461	111713024	q31.3	FAM206A
9	111704851	111775809	q31.3	CTNNAL1
9	111754689	111754849	q31.3	RNA5-8SP3
9	111777432	111882225	q31.3	TMEM245
9	111808509	111808578	q31.3	MIR32
9	111892573	111929571	q31.3	FRRS1L
9	111934255	112083244	q31.3	EPB41L4B
9	111958481	111958589	q31.3	RNU6-984P
9	112062466	112063452	q31.3	MTND2P11
9	112137746	112260590	q31.3	PTPN3
9	112273755	112273825	q31.3	MIR3927
9	112295110	112296612	q31.3	YBX1P6
9	112403068	112713755	q31.3	PALM2
9	112542589	112934792	q31.3	PALM2-AKAP2
9	112542769	112934792	q31.3	AKAP2
9	112952328	112970469	q31.3	C9orf152
9	113006091	113018920	q31.3	TXN
9	113065801	113100127	q31.3	TXNDC8
9	113127531	113342160	q31.3	SVEP1
9	113131872	113131978	q31.3	RNU6-1039P
9	113301970	113302078	q31.3	RNU6-124P
9	113431051	113563859	q31.3	MUSK
9	113635543	113800981	q31.3	LPAR1
9	113665617	113665725	q31.3	RNU6-432P
9	113859605	113859693	q31.3	RNY4P18
9	114089763	114090800	q31.3	OR2K2
9	114122972	114247025	q31.3	KIAA0368
9	114173924	114174022	q31.3	RNA5SP294
9	114287439	114340124	q31.3	ZNF483
9	114312002	114362135	q31.3	PTGR1
9	114353872	114393569	q31.3	LRRC37A5P
9	114393632	114432508	q31.3	DNAJC25
9	114393666	114432509	q31.3	DNAJC25-GNG10
9	114423615	114432526	q31.3	GNG10
9	114448453	114557288	q31.3	C9orf84
9	114602108	114602214	q31.3	RNU6-1013P
9	114659046	114697649	q31.3	UGCG
9	114694380	114694449	q31.3	MIR4668
9	114758915	114759019	q31.3	RNU6-710P
9	114803065	114937688	q32	SUSD1
9	114900077	114900180	q32	RNU6-855P
9	114980715	115095947	q32	PTBP3
9	115004832	115005119	q32	RN7SL57P
9	115014538	115014658	q32	RNA5SP295
9	115034876	115035111	q32	RN7SL430P
9	115043258	115043615	q32	HSPE1P28
9	115142217	115234690	q32	HSDL2
9	115196096	115249484	q32	C9orf147
9	115249127	115431677	q32	KIAA1958
9	115446206	115480516	q32	INIP
9	115513118	115643951	q32	SNX30
9	115641200	115653193	q32	SLC46A2
9	115721414	115724541	q32	MUPP
9	115759495	115774507	q32	ZNF883
9	115800660	115819039	q32	ZFP37
9	115865618	115873780	q32	FAM225B
9	115875353	115882208	q32	FAM225A
9	115913222	115926417	q32	SLC31A2
9	115923286	115983641	q32	FKBP15
9	115983808	116028674	q32	SLC31A1
9	116018115	116037869	q32	CDC26
9	116037623	116055185	q32	PRPF4
9	116059373	116065656	q32	RNF183
9	116075502	116102578	q32	WDR31
9	116111821	116133513	q32	BSPRY
9	116135699	116139279	q32	HDHD3
9	116148597	116163613	q32	ALAD
9	116169515	116172952	q32	POLE3
9	116172334	116191964	q32	C9orf43
9	116207011	116360018	q32	RGS3
9	116638562	116818871	q32	ZNF618
9	116822407	116840752	q32	AMBP
9	116848406	116861507	q32	KIF12
9	116917840	117074791	q32	COL27A1
9	116971714	116971809	q32	MIR455
9	117085336	117088755	q32	ORM1
9	117092149	117095532	q32	ORM2
9	117096436	117156685	q32	AKNA
9	117164360	117267730	q32	DFNB31
9	117164360	117267730	q32	DFNB31
9	117350026	117360653	q32	ATP6V1G1
9	117373486	117408702	q32	C9orf91
9	117546915	117568406	q32	TNFSF15
9	117656003	117692697	q32	TNFSF8
9	117782806	117880536	q33.1	TNC
9	117904097	118164923	q33.1	DEC1
9	118650448	118687486	q33.1	LINC00474
9	118916083	119164601	q33.1	PAPPA
9	119048108	119051048	q33.1	PAPPA-AS2
9	119160439	119162885	q33.1	PAPPA-AS1
9	119187504	120177348	q33.1	ASTN2
9	119449581	119463579	q33.1	TRIM32
9	119449581	119463579	q33.1	TRIM32
9	119942907	119943374	q33.1	RPL10P3
9	119943345	119943479	q33.1	SNORA70C
9	119959397	119959699	q33.1	RN7SKP128
9	120039264	120039565	q33.1	RN7SKP125
9	120447532	120447866	q33.1	RPL35AP22
9	120466610	120479149	q33.1	TLR4
9	120466610	120479149	q33.1	TLR4
9	120470274	120470380	q33.1	RNU6-1082P
9	120845142	120845660	q33.1	TPT1P9
9	121526145	121526623	q33.1	TUBB4BP6
9	121915736	122131745	q33.1	BRINP1
9	123007257	123007328	q33.2	MIR147A
9	123151147	123342448	q33.2	CDK5RAP2
9	123363091	123476748	q33.2	MEGF9
9	123482951	123484250	q33.2	AHCYP2
9	123514256	123555690	q33.2	FBXW2
9	123577774	123605262	q33.2	PSMD5
9	123587106	123616651	q33.2	PSMD5-AS1
9	123617977	123639606	q33.2	PHF19
9	123664671	123691451	q33.2	TRAF1
9	123714616	123812554	q33.2	C5
9	123837141	123939888	q33.2	CNTRL
9	123940415	123985292	q33.2	RAB14
9	123965437	123965712	q33.2	RN7SL181P
9	123970072	124095121	q33.2	GSN
9	124043046	124047808	q33.2	GSN-AS1
9	124101355	124132531	q33.2	STOM
9	124207269	124262306	q33.2	GGTA1P
9	124256797	124257097	q33.2	RN7SL187P
9	124282095	124282703	q33.2	HMGB1P37
9	124329336	124547809	q33.2	DAB2IP
9	124584207	124855885	q33.2	TTLL11
9	124646915	124725998	q33.2	TTLL11-IT1
9	124882361	124882446	q33.2	MIR4478
